sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
320001,1.08269272925739,0,0.0121757563444404,0,0.0437412449209988,0,12,1.21799208956375,1.0799983925619,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1082131508012,0.08386827585874,861.98176885955,0.896326891593752,0.0749131149403628,-37810.2801703515,-35483.1611002396,-2327.11907011193
321001,1.1163935111366,0,0.0134051138712374,0,0.0447137382014581,0,12,1.20583169757288,1.43230760954309,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0519594564311,0.0754490002081847,89.038853533566,0.863431499516917,0.0715065682425762,-37837.2466171227,-35480.5325664157,-2356.71405070704
322001,1.12000450095843,0,0.0140355175091718,0,0.0441173479461211,0,12,1.21309203217875,1.19872424528106,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05328066861866,0.0727748636669261,686.738898977637,0.891490963474197,0.0711626102666891,-37821.018544402,-35514.3852495056,-2306.63329489636
323001,1.1373321403829,0,0.01549248755543,0,0.0442296195674882,0,12,1.2171183958534,1.17628326451659,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05730047416939,0.0832331807309682,559.594348771498,0.877147653740714,0.0697868521662469,-37842.0893379907,-35506.2189280823,-2335.87040990839
324001,1.1526635812494,0,0.0180217779064313,0,0.0443933828198941,0,12,1.20242891797001,1.20151775833594,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06252529836191,0.0691438055626809,352.694442262873,0.880269318822613,0.0798688160154979,-37816.0777516723,-35494.8626986616,-2321.2150530107
325001,1.13097167201237,0,0.017110895621889,0,0.0437807920262864,0,12,1.21890543571744,1.28445583235659,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0450859322354,0.051865580336168,92.9475964512676,0.892649794213173,0.0737261493244856,-37884.7717971933,-35506.0878288144,-2378.68396837886
326001,1.12164205609625,0,0.016416386632088,0,0.0441194204401406,0,12,1.21453470077841,1.18590672841106,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05975772187915,0.0770570829819203,880.177756305784,0.878467943335705,0.0697922141554037,-37852.8406470169,-35524.3049756762,-2328.53567134073
327001,1.13013375992316,0,0.0173039165180821,0,0.0433534130035796,0,12,1.22797995318546,1.07633109110271,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0731794967895,0.0869940846746714,27.2742689121515,0.905184477788698,0.0698747562001016,-37884.7577602949,-35557.1442835681,-2327.61347672682
328001,1.13556562231918,0,0.0168342197085288,0,0.0435101593277911,0,12,1.22186116064701,0.92404519430503,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07741798340345,0.079049971262359,790.17151100561,0.882702000896814,0.0798563480064016,-37805.4690619124,-35465.4242638448,-2340.04479806757
329001,1.12805710286203,0,0.0170683191908438,0,0.0425052708633996,0,12,1.20995113471604,1.38816371402942,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08039338790748,0.074066743969146,587.644506245852,0.905143559405394,0.0827559210427887,-37804.514666034,-35495.1954654877,-2309.31920054632
330001,1.10044418044938,0,0.0156454259765897,0,0.0423280698077869,0,12,1.21315604214112,1.0137542847337,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07206982388686,0.0834618117076369,474.389629205689,0.933191330580435,0.0733648733784361,-37867.8870984713,-35524.672293683,-2343.21480478825
331001,1.10378585709474,0,0.0153086660380972,0,0.0430730888983662,0,12,1.22589688971873,1.20229867959082,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10886240557858,0.0762215224158309,484.893635613844,0.850788392551376,0.082868860841812,-37878.086163805,-35548.29530895,-2329.79085485504
332001,1.11060126728595,0,0.0149525939783003,0,0.043526031535141,0,12,1.22133769679903,0.940472066556748,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06724605244721,0.0757074920518855,937.89974716492,0.751839643573184,0.0771972618838909,-37800.3380681712,-35479.9423492236,-2320.39571894754
333001,1.1168211919655,0,0.0153666027366531,0,0.0439017764732779,0,12,1.21408165017826,0.764839098385398,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.061480549699,0.0859616050113925,662.729095667601,0.867840738687763,0.0613723536762012,-37898.5949205171,-35525.3138111957,-2373.2811093214
334001,1.12286801309517,0,0.0146234898247937,0,0.0437276972589538,0,12,1.21457585232652,1.13820962316177,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12730370960199,0.07892415638337,626.581015530974,0.901185371660841,0.0736289114874346,-37799.4902485644,-35463.5221156474,-2335.96813291696
335001,1.14579369078343,0,0.0164883775015731,0,0.0433536279107034,0,12,1.20309733368232,1.25729942831004,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12303307455571,0.0788031582427353,80.1181497517973,0.883214868403615,0.0769213649528169,-37804.6319007824,-35485.5909197328,-2319.0409810496
336001,1.15382035511429,0,0.0155227521358201,0,0.0446960945327916,0,12,1.22420705643719,0.915706011828797,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07643108367004,0.0796591492242991,180.826443247497,0.86302596778902,0.0810986067796753,-37845.2411911988,-35502.3018397836,-2342.93935141517
337001,1.16001820304994,0,0.0171855935608477,0,0.0441885194427365,0,12,1.20460433451431,0.99499898146612,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08238891543506,0.086551549963232,17.2703796997666,0.863159762538033,0.0720173566833928,-37754.8024014872,-35448.6309728035,-2306.17142868374
338001,1.16668650861363,0,0.0176220983871259,0,0.0444742711656583,0,12,1.22246790819247,1.07637241053007,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14478180460817,0.0722013539767647,1.20960758067667,0.883103519770365,0.0749803365142541,-37808.2834550903,-35487.4375966789,-2320.8458584114
339001,1.15952521735279,0,0.0183631497355381,0,0.0434595277093277,0,12,1.20899210397323,1.01840546596837,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14945394519134,0.0851651116391319,90.8998332452029,0.903764428621967,0.0640586364473604,-37758.0229996283,-35486.6261117003,-2271.39688792808
340001,1.17283590613184,0,0.018805650727473,0,0.044330564581013,0,12,1.20757376196106,1.07601752816035,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10217349903551,0.0922356163633489,862.781924661249,0.870728956255063,0.0714680812568665,-37848.646964294,-35529.675851872,-2318.97111242197
341001,1.14197672827337,0,0.0159713432192787,0,0.044563722936042,0,12,1.21871079034369,0.799185017352969,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05749407703457,0.0767379780005547,368.921013083309,0.842024977869562,0.0723970342529199,-37840.0148932154,-35514.6534305917,-2325.36146262371
342001,1.15494582689951,0,0.0171473784069063,0,0.0449715953213932,0,12,1.21907635405317,1.28021791841147,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08588405019219,0.0902673590788113,338.691110257059,0.866788011979182,0.0743991597939922,-37752.1717174162,-35427.3505824144,-2324.82113500178
343001,1.14912713396542,0,0.0162790829504979,0,0.0460097204537207,0,12,1.21533941071211,1.0173250865748,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14549316333074,0.0781599704470393,36.1322602257133,0.852193394322099,0.0701002623021131,-37804.3863548373,-35478.9793444976,-2325.40701033973
344001,1.13149290430761,0,0.0144401728522867,0,0.0455889211985718,0,12,1.21140217138008,1.01293799690203,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15099099971766,0.0543364586967454,772.474548546597,0.806192309060097,0.0838360869019676,-37840.8678329125,-35485.3611288964,-2355.50670401617
345001,1.12300684968223,0,0.0155503132609366,0,0.0448593418537587,0,12,1.21720926583258,1.24780766662223,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1507897457731,0.0533762535535308,576.266859425232,0.812920430092072,0.0758924053568248,-37795.2623380382,-35452.1551642317,-2343.10717380646
346001,1.12273296776242,0,0.0154738376814588,0,0.0444175082893518,0,12,1.21332267014029,1.03912620915285,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15149258844368,0.0555822826750281,757.203510496765,0.880742509817778,0.0738782789184611,-37858.7645489568,-35510.3665169809,-2348.39803197595
347001,1.13221280706361,0,0.0164987107949027,0,0.0453679040035494,0,12,1.214888545776,1.02950309360685,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15010628268228,0.0618521282220041,226.189567474648,0.844092475173047,0.0733065346274268,-37864.0641716142,-35471.9850650702,-2392.07910654407
348001,1.13865825794653,0,0.0166873181888648,0,0.0450762920550118,0,12,1.21330545832911,1.05138609772415,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14263602126712,0.0591490877401542,939.386389683932,0.881028822442062,0.0757004804522453,-37914.4130844487,-35509.4699707294,-2404.94311371927
349001,1.11658016066958,0,0.0161717310760045,0,0.044468318985386,0,12,1.20495939072881,0.828825603904809,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13456490229802,0.0784569838949523,8.90337093733251,0.874354381848728,0.0725107939531076,-37771.5180603902,-35401.7376247115,-2369.78043567875
350001,1.108490882258,0,0.0153445024559598,0,0.0450930728220118,0,12,1.20149010648993,1.23562639440114,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09943685308899,0.0835559411330772,731.938296929002,0.846590715963362,0.0735071671201973,-37777.8527244221,-35425.5352188653,-2352.31750555674
351001,1.10305045976179,0,0.013111453280743,0,0.0446795540427098,0,12,1.20435799527206,1.12795196399861,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13302163064599,0.082773987164557,305.60397147201,0.881327462012955,0.0718916449036849,-37823.1422661936,-35499.9686830732,-2323.17358312034
352001,1.07204885525558,0,0.0107853971319638,0,0.0446855423723778,0,12,1.20557391421446,1.21223477599354,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13162363056101,0.0843413696092117,410.348551580682,0.863457288784921,0.0754853704027161,-37866.849326378,-35491.9685315983,-2374.8807947797
353001,1.07316480445104,0,0.0112993920255384,0,0.0437785597735611,0,12,1.21005157748351,1.1095446909953,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08136923210234,0.0918855533696485,780.848533846438,0.906806063084284,0.07281988876893,-37849.6588115407,-35471.2161714667,-2378.442640074
354001,1.07309614431379,0,0.0129090510908425,0,0.0433222472927173,0,12,1.21296449071729,1.1016234674426,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10102915277217,0.0963193208095661,33.0168101936579,0.901718935590828,0.0697787737218386,-37887.9837842397,-35514.7397313186,-2373.244052921
355001,1.05745258976029,0,0.0107791050578045,0,0.0444245596931657,0,12,1.21796157398585,1.2172381106578,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15004324572937,0.0731563759039927,283.460023580119,0.876178659044513,0.0719331363750473,-37891.0448113968,-35521.9378873505,-2369.10692404624
356001,1.03979072484165,0,0.00971188710527085,0,0.0444837797044593,0,12,1.21491771170006,1.03117729381469,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09790825181074,0.0833171101441439,558.812971226871,0.776024687331828,0.0821066078366426,-37954.5431366134,-35591.636877801,-2362.90625881248
357001,1.0677953972089,0,0.0126276637168191,0,0.0435524801725386,0,12,1.20794127750365,1.1403274416465,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07384290966923,0.083834829553216,929.131617536768,0.897493835460389,0.0723935369327238,-37877.2230194976,-35492.0099735851,-2385.21304591249
358001,1.06629387398185,0,0.0135114610816208,0,0.0439693754688969,0,12,1.20400471906876,1.28281751862774,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12631197669231,0.0796037944897308,180.207220604643,0.883916384480791,0.0729198938486473,-37847.1154384521,-35466.1353100788,-2380.98012837323
359001,1.09570589984462,0,0.0159047225665643,0,0.0434931548957481,0,12,1.22528445484938,1.36442870711611,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04996292703092,0.0619093409814731,34.7616507206112,0.896283915294121,0.0735739965504445,-37819.7465810991,-35460.3781607769,-2359.36842032224
360001,1.10500231883405,0,0.0154885933036538,0,0.0445173760498737,0,12,1.22193705028939,1.11083765701695,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05051346842043,0.0832585275873212,418.169700074941,0.880641795080257,0.0665004915315532,-37852.3371912304,-35445.9763416962,-2406.36084953424
361001,1.08246033598329,0,0.0134102219895347,0,0.0443195487270075,0,12,1.21840239695656,1.12492546763016,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04640055080416,0.0551864554866388,274.59334791638,0.890327869424879,0.0716313412471916,-37874.1790834288,-35493.622486453,-2380.55659697578
362001,1.08460053644947,0,0.0112929472931812,0,0.0449048903446458,0,12,1.21780182187505,1.07793234914212,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0567573789238,0.0786752045555121,340.281782438979,0.879712826853572,0.0767549682721706,-37884.2032978269,-35538.7598030307,-2345.44349479621
363001,1.06747672036417,0,0.0105875769612435,0,0.0444525017755158,0,12,1.21837327834339,1.14516686455444,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05023321508932,0.0652643820896684,564.83582383953,0.860635698452285,0.0827790032464328,-37808.0396391408,-35505.3108881251,-2302.72875101574
364001,1.06989296581696,0,0.0109982133562277,0,0.0446281789330399,0,12,1.21876631326211,1.23526150660384,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0454500493712,0.0620017534165405,987.616270314902,0.892035133987515,0.0729144741801834,-37834.4557899137,-35467.7545626941,-2366.70122721962
365001,1.06513335352923,0,0.0101649673975023,0,0.0439924381107707,0,12,1.20440916474152,1.49908805694413,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05174947592682,0.0399528806165241,644.199354341254,0.913340763949759,0.0821011862503293,-37872.838448689,-35518.9143999711,-2353.92404871788
366001,1.06861149273864,0,0.00954221400064915,0,0.0450190376151471,0,12,1.2173640852285,1.11564642699197,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03912433173703,0.0599691887108264,333.497677929699,0.873278684474527,0.0732031162157281,-37754.7449213006,-35440.886457218,-2313.85846408261
367001,1.0546280838858,0,0.0085617881069392,0,0.0448223655071772,0,12,1.20344548414623,1.25926632025416,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04320321743503,0.0619605465954699,309.101708931848,0.846780823688975,0.0789592852199063,-37783.7020280773,-35392.5369374758,-2391.16509060143
368001,1.06181767605391,0,0.00847012110431199,0,0.0449848326188408,0,12,1.22311635783994,1.0236896111279,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04702908198325,0.043696637227968,896.954033523798,0.909929964504718,0.0739126204906418,-37824.1659965491,-35442.8084167485,-2381.35757980058
369001,1.07914245227632,0,0.0110505223822775,0,0.0443431160262069,0,12,1.20216276148999,1.08041543090125,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03931169088513,0.067132878190848,674.559887731448,0.886717639820792,0.0661636062582183,-37873.7145252521,-35494.2235841818,-2379.49094107033
370001,1.06948718574127,0,0.0109416821226775,0,0.0435476511514332,0,12,1.22074944116481,1.17719254390261,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03923121815323,0.0574848929782812,817.525001708418,0.899967366710523,0.0688046276745247,-37857.893886802,-35512.6261983517,-2345.26768845039
371001,1.06991027776843,0,0.0105220372646214,0,0.0442897082941959,0,12,1.22107428428866,1.2038573898492,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04029491185857,0.0510711961272172,202.285414328799,0.857408952631236,0.0635922602942334,-37838.0909302752,-35478.1714562874,-2359.91947398782
372001,1.07616933961128,0,0.0107842665907702,0,0.0446612633529404,0,12,1.20787137259322,1.51302041569771,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05218106022356,0.100607029431948,960.249468917027,0.877650856365819,0.0632708206841446,-37797.5632864699,-35443.8130176831,-2353.75026878685
373001,1.08594550641765,0,0.0117755987623159,0,0.0452163469448335,0,12,1.21493401470356,1.13461885380515,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0701560200639,0.0935236414839397,677.332048071548,0.864872877061379,0.0602342194781684,-37824.2152734189,-35471.2081048045,-2353.00716861436
374001,1.12635908009297,0,0.0143790642343911,0,0.0447522723396549,0,12,1.20055788142711,1.01836052005014,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11165653054548,0.0837145821091357,900.641711894423,0.871366984313574,0.0790591000373509,-37756.1476694717,-35420.1982153053,-2335.94945416645
375001,1.14033984068592,0,0.0172713600481735,0,0.0443582472006519,0,12,1.21287823399335,1.03368986943719,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06660951457713,0.0987742677892223,783.908366691321,0.882211501718761,0.0560597210775333,-37786.2988142667,-35440.4081490006,-2345.89066526617
376001,1.14298914313677,0,0.0180239223622378,0,0.0436504578430405,0,12,1.22050862627113,1.10168612352717,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06794494074955,0.0684798485974652,988.501079147682,0.879560435805032,0.0797275995267975,-37771.5439876898,-35432.7768114218,-2338.76717626802
377001,1.14388027511635,0,0.0200929577266223,0,0.0442507218407952,0,12,1.21577371490942,1.12693480505852,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10309867935957,0.0796936242391192,998.315677978098,0.815955883057834,0.0753129948789842,-37829.3727879989,-35459.1853811861,-2370.18740681287
378001,1.12676561034679,0,0.0178301503474639,0,0.043244230474232,0,12,1.21401360435917,1.17783832311197,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10942679325384,0.0796766180478958,375.650618458167,0.91372581176764,0.0766684174050831,-37848.8622925588,-35485.9100469528,-2362.95224560608
379001,1.11838772354006,0,0.0167787922614678,0,0.0421717345429415,0,12,1.21776188220366,1.12339342681828,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04776857414901,0.0775322639833568,370.928482152522,0.915016185766086,0.0688680765672336,-37789.7137258932,-35476.5383387163,-2313.17538717688
380001,1.12746588887807,0,0.0178335870901064,0,0.0421608511566696,0,12,1.20096416058525,1.06235268246614,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15231190109359,0.0643288186276032,300.95224827528,0.932997582770996,0.0735879942402486,-37789.215897183,-35472.228242598,-2316.98765458494
381001,1.14597052737206,0,0.0177951876294701,0,0.0432000764611995,0,12,1.20633779091222,1.088685607241,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14831793263007,0.0605155571813839,546.473650028929,0.89961485303832,0.0699354794522789,-37831.0127935154,-35478.8408756255,-2352.17191788998
382001,1.13499736935299,0,0.0160784350403909,0,0.0430029711650282,0,12,1.21506883708526,1.29502557688227,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15040726405749,0.0514273292816679,791.072933701798,0.904257596222929,0.0703312064509874,-37812.0146053557,-35491.511178891,-2320.50342646471
383001,1.13410195254178,0,0.015804855940425,0,0.0433679764583991,0,12,1.22025258206683,0.892516534943993,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15318794272101,0.0543143120893154,175.089009804651,0.918903872336864,0.0702986614087193,-37864.149783095,-35527.4232096115,-2336.72657348354
384001,1.13347400624663,0,0.015958246378831,0,0.0439052813108757,0,12,1.2147134992309,1.13296906195261,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13551135919873,0.0830094616692554,33.2746736239642,0.848638557386846,0.0710631072488597,-37825.4496409583,-35489.3025628799,-2336.14707807849
385001,1.13926925024364,0,0.0163014824406155,0,0.0428360789527778,0,12,1.2049094968024,1.08327566999721,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09656702461325,0.0849049690659363,749.247073894367,0.940761219921281,0.0803643602841722,-37749.010377054,-35465.1848540265,-2283.8255230276
386001,1.13709640453956,0,0.0169635981615697,0,0.0434863544555162,0,12,1.21846341714018,1.29803226658493,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13651146916316,0.0730159764135062,72.4095585756004,0.901445717443034,0.0759092705064036,-37840.2464209717,-35519.4753778578,-2320.77104311388
387001,1.12627588889892,0,0.0155385741277035,0,0.0437444070023914,0,12,1.21152628673385,1.11461082550547,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04609666522236,0.0904934105478113,753.19742760621,0.866300980460073,0.0620206654157002,-37780.3210089425,-35469.3137421987,-2311.00726674387
388001,1.14514020394307,0,0.0172357158108177,0,0.0439379967677968,0,12,1.22308682327709,1.01099970585278,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13462643930303,0.085555597633644,682.82710830681,0.8137143965058,0.0695026744006917,-37827.134769245,-35523.7843894704,-2303.35037977461
389001,1.13479330273519,0,0.0169006637534708,0,0.0437097543391259,0,12,1.21900391737392,1.21551736059148,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11891559236331,0.0850734750951735,150.696581928059,0.906657943485346,0.0727406719972522,-37776.2340402587,-35489.3898449017,-2286.84419535705
390001,1.15612135116624,0,0.0178350528736937,0,0.0440382707797125,0,12,1.21254443708799,1.21133853230485,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0667232537759,0.0876286454815502,532.284277491272,0.884756763962231,0.0645231629802284,-37824.8147907333,-35512.9674989564,-2311.8472917769
