sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha_LN,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
106301,2.24667876979487,0,0.0272739956038459,0,0.0501033620483333,0,12,1.01871174381256,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.71383556901462,1.71113585105469,341.544573524154,0.337992699156304,0,-33328.2018642446,-32019.0733568002,-1309.12850744436
106401,2.24342136342116,0,0.0275631725588832,0,0.0501564409507992,0,12,1.0276899053121,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.71236140829571,1.70736727651886,344.617352813926,0.334076007377642,0,-33333.5773523243,-32025.1682804295,-1308.40907189479
106501,2.24567231284133,0,0.0277903932673477,0,0.050423551788125,0,12,1.02325198934745,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.70418281561993,1.70433405969372,350.931575317012,0.332617637766157,0,-33332.7724129429,-32024.426079809,-1308.34633313386
106601,2.23522169052944,0,0.0263449161153487,0,0.0501391295861201,0,12,1.01693580018488,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.69568273022452,1.69986978572486,344.569729061234,0.331594361749284,0,-33329.7006124765,-32020.6102282541,-1309.09038422242
106701,2.2167007362093,0,0.0254473354240007,0,0.0500841385135019,0,12,1.02346647630981,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.68757459769773,1.70126085746546,345.086856554106,0.336427153372846,0,-33337.8859473202,-32026.130718092,-1311.75522922817
106801,2.24638634285833,0,0.0269627267183875,0,0.05022316004161,0,12,1.01871815646425,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.6782346101632,1.70713873337805,335.250671704601,0.350531935873419,0,-33331.2771502428,-32023.081109251,-1308.19604099185
106901,2.24972431400971,0,0.0276005852562787,0,0.0502225987063413,0,12,1.02819785691961,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.68397371208717,1.70786669302636,333.886984093321,0.327264201992231,0,-33335.1556451996,-32025.5966959276,-1309.55894927201
107001,2.24972431400971,0,0.0276047686708309,0,0.0505152475506337,0,12,1.02819785691961,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.67488551403905,1.701498398825,337.950024070954,0.329939689897675,0,-33334.1840867602,-32029.9507521346,-1304.23333462567
107101,2.25994897943113,0,0.0281250033323134,0,0.0501835119532524,0,12,1.02506115971455,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.66637721709084,1.69732206679678,331.771932408124,0.336673867260351,0,-33335.7311699397,-32030.6317579993,-1305.09941194037
107201,2.26885028948104,0,0.0280840052603835,0,0.050093215006255,0,12,1.03775364124864,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.66406747496452,1.69067953835521,331.771932408124,0.340104837846042,0,-33336.8250996305,-32035.3895819627,-1301.43551766781
107301,2.26821371376815,0,0.0284498286876346,0,0.0502081321455735,0,12,1.01803796992501,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.67093039373761,1.69836539086023,337.133168278893,0.343966450327696,0,-33329.8634567449,-32036.89585716,-1292.96759958491
107401,2.26123260385595,0,0.0281736111421969,0,0.0500258371503867,0,12,1.0267839879206,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.68027519085088,1.70274819021033,337.507741028102,0.342600114717776,0,-33334.3819536859,-32044.1031250262,-1290.27882865968
107501,2.23979094312569,0,0.0275908422652914,0,0.0499065574090107,0,12,1.01974160023071,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.67988369815529,1.70617759383074,337.264015141601,0.349420486445495,0,-33327.5116841422,-32036.8653837628,-1290.64630037937
107601,2.23648502524495,0,0.0277487585599741,0,0.0501356435268957,0,12,1.02099917690263,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.69608608137431,1.70643276258584,344.33260975543,0.330839449009417,0,-33324.5593836705,-32034.1561592241,-1290.40322444637
107701,2.23892230984624,0,0.0268287380977915,0,0.0502250779027832,0,12,1.0190082451349,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.69878013585586,1.70284264859328,340.852119973314,0.326156470721064,0,-33330.2298258438,-32037.1090706086,-1293.12075523521
107801,2.25481956074158,0,0.0280931674973011,0,0.0501716979534283,0,12,1.02540353561309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.6823115882764,1.7016154403641,340.852119973314,0.335095848792638,0,-33319.6338065782,-32028.0261571642,-1291.607649414
107901,2.26379334606043,0,0.0280072091570873,0,0.0501884902826592,0,12,1.01872460023794,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.66511930400286,1.69350066411358,335.336198698822,0.333030415841083,0,-33318.714717464,-32027.9932161216,-1290.72150134236
108001,2.27292246711989,0,0.0280665209333209,0,0.0502910303984011,0,12,1.02912147844137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.64510664234848,1.69043672516927,333.324868885136,0.343171925484936,0,-33317.6266940818,-32033.822282439,-1283.80441164274
108101,2.24909636317693,0,0.0283304297536962,0,0.0501274556992314,0,12,1.02912147844137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.63164114833421,1.68989560197805,331.584181854678,0.343171925484936,0,-33318.3795435477,-32033.1153101539,-1285.26423339383
108201,2.25782779172995,0,0.0278442714863358,0,0.0499800353713497,0,12,1.02708239280329,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.64542236429719,1.69709999743009,325.761824714247,0.341940233758504,0,-33314.3705439228,-32029.0010567584,-1285.3694871644
108301,2.26344328256899,0,0.0261512843296005,0,0.0504329482207865,0,12,1.02440469864589,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.64666820952921,1.69621760942597,317.084871400967,0.331856207385101,0,-33310.6611345742,-32020.1770535723,-1290.48408100183
108401,2.25054026035589,0,0.0269742498078424,0,0.0501176980437083,0,12,1.02384398170296,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.6331387086246,1.69695762345326,319.50463089606,0.336875322101087,0,-33306.830373598,-32017.8166484605,-1289.01372513747
108501,2.25054026035589,0,0.0261587028999111,0,0.0502603492348837,0,12,1.02090132674344,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.64783535108056,1.69827755242742,322.755315340172,0.338646094782126,0,-33308.851302865,-32019.8971677234,-1288.95413514161
108601,2.25058481653249,0,0.025629442383189,0,0.0504465842462073,0,12,1.02187549377461,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.6530303418512,1.69827755242742,322.440369358525,0.326684941655863,0,-33309.707789151,-32021.0276438873,-1288.68014526372
108701,2.25566666718748,0,0.0258825078266269,0,0.0502892177447639,0,12,1.01886024236734,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.64077523142703,1.68711246529427,326.34114630227,0.338907937919169,0,-33305.3843126592,-32014.1696781068,-1291.21463455247
108801,2.25223078551913,0,0.0263718257452685,0,0.0501039295673337,0,12,1.01643922795734,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.61650155005647,1.68549702872694,314.31001960482,0.326875818162234,0,-33301.9500203456,-32010.3544543706,-1291.59556597502
108901,2.26300754761018,0,0.0263718257452685,0,0.050331796703283,0,12,1.01699235998943,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.62160509621184,1.6883761400789,313.782257915951,0.33290385976962,0,-33302.783788406,-32014.355836789,-1288.42795161702
109001,2.24324922066544,0,0.0254622927468483,0,0.0501132249642874,0,12,1.02122819210627,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.61488990904748,1.68222480426802,315.644670354794,0.338746943576148,0,-33301.6393677589,-32010.0258502954,-1291.61351746353
109101,2.22610288331255,0,0.0253029002136024,0,0.0501618228239606,0,12,1.02416264186288,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.62924534911937,1.69199435823915,320.288629182948,0.328038198889368,0,-33303.2324023551,-32008.7918313664,-1294.44057098868
109201,2.24473048454719,0,0.0251415987059953,0,0.05037833943226,0,12,1.03000656857202,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.62660160360026,1.68670194287458,317.232638683563,0.325487416460482,0,-33307.3400371384,-32010.0102931636,-1297.32974397484
109301,2.23431028625921,0,0.0249256256452982,0,0.0501626902897513,0,12,1.02875725066114,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.62693291997255,1.69673127827801,313.013538917791,0.325487416460482,0,-33312.3810680202,-32014.3369752788,-1298.04409274137
109401,2.24983118669747,0,0.0258478808396173,0,0.0501929363666717,0,12,1.02293538145207,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.61015013113571,1.68456303378369,310.656210510999,0.324887192203673,0,-33301.4589410787,-32010.0744864154,-1291.38445466327
109501,2.24161278468314,0,0.0249688413210133,0,0.0501345503185033,0,12,1.02281309749785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.59987172209996,1.68591927349059,307.639159930936,0.32903440356962,0,-33299.8974434549,-32009.2056827249,-1290.69176072998
109601,2.24032792671754,0,0.024615832222486,0,0.0501339543489271,0,12,1.02178262224667,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.59987172209996,1.67968542031477,310.379567407577,0.33274979000023,0,-33298.8291700535,-32010.2638659397,-1288.5653041137
109701,2.24948696097649,0,0.0262977115879012,0,0.0500218463846365,0,12,1.02178262224667,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.5981920364445,1.67447363848289,317.674452668814,0.341194238010307,0,-33295.7038227641,-32009.1968356592,-1286.5069871049
109801,2.27069689286846,0,0.0260080800501244,0,0.0503609226783604,0,12,1.01514432529169,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.57403984320943,1.67018436227203,314.385074496626,0.34507704542786,0,-33296.6080302337,-32009.536727973,-1287.07130226074
109901,2.24960026241287,0,0.025861430668088,0,0.0501330421173545,0,12,1.02107523677173,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.57623332483366,1.66913670520733,317.383811939031,0.349537293386729,0,-33297.6157053852,-32009.4935625654,-1288.12214281976
110001,2.26933092450124,0,0.0262193034786751,0,0.0500077413216535,0,12,1.0169666941167,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.57124290707254,1.66712662297276,309.210368314893,0.347798932900369,0,-33288.8500227252,-31996.3976897,-1292.45233302521
110101,2.26344119035295,0,0.0280900222744742,0,0.0499815879318507,0,12,1.02411367633094,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.56180268443145,1.66887465469995,306.952602508145,0.336107341498497,0,-33288.7828485818,-31998.2415782925,-1290.54127028933
110201,2.26406116655439,0,0.0286704570374681,0,0.0496965034302775,0,12,1.03016286831963,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.55620500035443,1.66367637169265,311.019502240092,0.336107341498497,0,-33293.2047482144,-31999.0401597378,-1294.1645884766
110301,2.2623099071938,0,0.0275734100670775,0,0.0501321827036072,0,12,1.02901380126446,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.53162175167943,1.65847869448165,305.977996536781,0.333136415195556,0,-33290.2922924802,-31997.2880328483,-1293.00425963196
110401,2.2623099071938,0,0.0274560670062787,0,0.0499577761372794,0,12,1.01900533704489,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.53036973813593,1.65862539766017,302.135583401805,0.341333996320155,0,-33292.6065729669,-31997.2373997076,-1295.36917325933
110501,2.25955346860399,0,0.028436626527614,0,0.0499236132069855,0,12,1.03074177720602,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.51992082153626,1.64511393126448,309.179628566352,0.33662607515348,0,-33301.2015565594,-32004.4661627247,-1296.7353938347
110601,2.23786275973605,0,0.0265938973313771,0,0.049531251264051,0,12,1.02445523820397,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.49753120872041,1.64063732319143,305.967875077616,0.347664986847799,0,-33297.2800316997,-32000.544637865,-1296.7353938347
110701,2.23786275973605,0,0.0270828589272231,0,0.0496024894557912,0,12,1.02528096644742,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.49881736165137,1.64553772929943,300.377712801102,0.347664986847799,0,-33296.3566703303,-31997.2300943219,-1299.12657600833
110801,2.25813816156384,0,0.0273990578474379,0,0.0501604154050519,0,12,1.02528096644742,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.50589571047916,1.65004749147766,302.773207241356,0.343823872467299,0,-33294.0157761294,-31992.393629257,-1301.62214687245
110901,2.26967631640331,0,0.0281387259317249,0,0.0501634194591907,0,12,1.02020516254588,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.50177597616934,1.65349698026761,299.922093029786,0.346990026576705,0,-33301.2237490826,-31997.0984791691,-1304.12526991355
111001,2.28118430915902,0,0.0281621480610813,0,0.050221402852796,0,12,1.02326104338452,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.50669712581528,1.65111021190291,301.239536111962,0.341651197888145,0,-33300.1089486524,-31990.2482665403,-1309.86068211204
111101,2.2769092278408,0,0.0278789514620223,0,0.0502651144477152,0,12,1.02680598652268,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.49936735390569,1.65094701873459,298.85374085083,0.349370102940549,0,-33301.2995066432,-31989.2902838676,-1312.00922277558
111201,2.26706729057083,0,0.0267444287893547,0,0.0501526564390717,0,12,1.01473417661114,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.49749197794438,1.64941632115432,297.721772978842,0.349370102940549,0,-33298.1930696848,-31986.786786639,-1311.40628304578
111301,2.26706729057083,0,0.0266159322718025,0,0.0502205424384666,0,12,1.01685052009997,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.48756272408262,1.64595390026685,296.933387482403,0.349370102940549,0,-33303.7945208909,-31987.0043219657,-1316.7901989252
111401,2.26706729057083,0,0.0266529516257229,0,0.0500945983850442,0,12,1.02206628303618,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.47743430009581,1.64386936637732,295.695492108667,0.340952918601136,0,-33294.027872228,-31980.5272554779,-1313.50061675005
111501,2.2827294944416,0,0.0274135207176103,0,0.0500503203149393,0,12,1.02815762228703,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.48582019235486,1.64244919117327,295.190893962261,0.340952918601136,0,-33298.2557986834,-31982.2579061211,-1315.99789256229
111601,2.27572735954411,0,0.026971100150824,0,0.0503009250034329,0,12,1.02310671062175,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.46307440789756,1.64315044028158,289.666212187643,0.342832529019906,0,-33297.4646141112,-31980.1768188046,-1317.28779530663
111701,2.27171036560968,0,0.0278466824890805,0,0.0502004755170525,0,12,1.02565787150267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.47628308141915,1.64089425320509,294.563917106673,0.3403346044334,0,-33298.2331751311,-31983.3203106553,-1314.91286447582
111801,2.28556104124635,0,0.0278636421663315,0,0.0500716347468255,0,12,1.02524909356571,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.46893441689108,1.64326878143765,292.656671537488,0.360973177920377,0,-33304.6787231006,-31983.0704156646,-1321.60830743594
111901,2.28275834803075,0,0.0272261778814603,0,0.0501551657922931,0,12,1.01900706369411,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.47139928309222,1.64329777625891,289.230722455478,0.353792316152847,0,-33300.7043826269,-31980.0944499471,-1320.60993267982
112001,2.27755852744162,0,0.0282617647267599,0,0.0497889473472213,0,12,1.0179685047634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.4531395516568,1.63839520633929,286.208990882247,0.349099019070495,0,-33302.3686822454,-31981.7587495655,-1320.60993267982
112101,2.28098555402327,0,0.0281442305992551,0,0.0500673276339875,0,12,1.02958262494304,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.47000636106836,1.63332944741891,293.038521342027,0.341430398854147,0,-33304.8601994593,-31985.6162477493,-1319.24395171001
112201,2.27695068172933,0,0.0280954709332637,0,0.0501890524302279,0,12,1.02049827043656,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.44628036988999,1.63138343720615,291.092326357296,0.345720657312045,0,-33301.3817966981,-31978.0738987828,-1323.30789791539
112301,2.27223480271517,0,0.0273608909590854,0,0.0501711711420386,0,12,1.02720504362254,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.45131366538397,1.6329356873354,287.516244799468,0.339370666060619,0,-33300.7589763485,-31976.3285712589,-1324.43040508953
112401,2.28080500692209,0,0.0271792015900352,0,0.0504500812528469,0,12,1.03364780224356,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.45536785190703,1.63062384140853,292.49803343856,0.333752781807557,0,-33298.7255559896,-31977.080505609,-1321.6450503806
112501,2.28357188173201,0,0.0275042015648933,0,0.0503321503698945,0,12,1.01074070236928,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.44285595231074,1.63505100106128,288.381444142583,0.35067844451087,0,-33293.8402142631,-31972.0715295548,-1321.76868470836
112601,2.26778546183003,0,0.0276766392205191,0,0.0500783467183459,0,12,1.01542865728285,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.45525301852339,1.63734617646185,292.309860600962,0.349360506165902,0,-33293.0342579325,-31967.2804353502,-1325.75382258228
112701,2.26885299064319,0,0.0270852699827092,0,0.0502393018341189,0,12,1.02188704094734,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.45920760514343,1.63482761157314,291.919019127365,0.339162412147301,0,-33293.3820243433,-31969.4942224615,-1323.88780188179
112801,2.26885299064319,0,0.0267492699541704,0,0.0499573471891976,0,12,1.01599106692713,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.44071861731304,1.6340609551131,282.936342759526,0.342418822852245,0,-33296.0942423081,-31972.21259345,-1323.88164885811
112901,2.2722083045321,0,0.0259672919764033,0,0.0502950982216001,0,12,1.02004106027988,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.42694597743408,1.62734995031879,284.264080107043,0.344794781106095,0,-33301.0119096727,-31973.9733150292,-1327.03859464348
113001,2.26000434734986,0,0.0252528914771602,0,0.0503166382635055,0,12,1.02634016013657,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.41376638045757,1.62375694035971,278.783922774255,0.334855258502221,0,-33307.4011733573,-31982.9089209199,-1324.49225243747
113101,2.26082227886198,0,0.0251459127895921,0,0.0502512756472201,0,12,1.02282006668197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.40879287369319,1.61903014054686,279.659033011874,0.340482501926518,0,-33310.1109286922,-31982.8610066548,-1327.24992203742
113201,2.26055288055836,0,0.0269712911573749,0,0.0500670124537764,0,12,1.01561547845325,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.38922021773709,1.61704267035984,280.287291013481,0.347385141270611,0,-33301.8597519039,-31976.2198883002,-1325.63986360378
113301,2.2716179294836,0,0.0269712911573749,0,0.0501825909149166,0,12,1.02607400476672,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.37804441599084,1.61770132300398,270.925666761369,0.341910738053913,0,-33291.3214523771,-31970.297554429,-1321.02389794812
113401,2.28034254802219,0,0.0267232327025655,0,0.0505489590263936,0,12,1.01551223694532,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.36172131160997,1.612613064769,271.44500057229,0.341910738053913,0,-33299.0933807292,-31977.2162480474,-1321.87713268175
113501,2.27869605659531,0,0.0264707581123824,0,0.0500802620884939,0,12,1.01810311508754,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.36995059939997,1.60461543454236,272.183130317942,0.350875143016722,0,-33298.8410568601,-31975.7922038488,-1323.04885301129
113601,2.27355253434522,0,0.0257390163624652,0,0.0502690531256382,0,12,1.01417577791839,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.35461426560325,1.60976246438904,266.332573531165,0.343250610574835,0,-33293.1853210208,-31971.0631316824,-1322.12218933836
113701,2.2741548163285,0,0.0250358713560909,0,0.0502618012826423,0,12,1.01401304476831,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.35933845818118,1.60701994602372,264.027808731062,0.340480271796823,0,-33288.5981525009,-31969.7818102504,-1318.81634225041
113801,2.28065950310388,0,0.0249076811765683,0,0.0502529755058032,0,12,1.02750243229665,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.34559370992112,1.60984589634098,261.932998906694,0.350924275149933,0,-33292.0920467361,-31973.4142271628,-1318.67781957332
113901,2.27003946787214,0,0.0262029267171317,0,0.0501352775378685,0,12,1.01535884325959,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.3408974564268,1.60903541766176,264.253687449972,0.337719874122151,0,-33285.4605762404,-31967.0150455512,-1318.44553068919
114001,2.28417198556713,0,0.0270862394865849,0,0.0501124928196891,0,12,1.02591173323914,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.34722599589692,1.60903541766176,265.059784203961,0.353088078394961,0,-33281.2953047298,-31966.5227988892,-1314.77250584061
114101,2.26858770309732,0,0.0263008579472527,0,0.0501702347379332,0,12,1.01352138633033,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.33953554529364,1.60751278707281,263.984555556966,0.339416523471203,0,-33280.618704593,-31969.2042094553,-1311.41449513771
114201,2.26858770309732,0,0.0257481195902202,0,0.0501253018785434,0,12,1.02346029541141,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.3576975891635,1.61054445185602,267.288299057944,0.344820754624357,0,-33279.955950859,-31970.2723279962,-1309.6836228628
114301,2.2848687986823,0,0.0261924987162477,0,0.0499367394941865,0,12,1.00932838063539,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.35515603543171,1.60333294280495,266.249494679477,0.344014271954239,0,-33282.4772366363,-31976.5760876031,-1305.90114903319
114401,2.27795145219963,0,0.0256702617182178,0,0.0502193879601505,0,12,1.01602680804542,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.33657875542461,1.60237054641801,261.867458900749,0.340463374045056,0,-33292.2371962537,-31983.7979348268,-1308.43926142687
114501,2.27044270181501,0,0.0256929867181783,0,0.0500172506646534,0,12,1.01847209476025,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.32833882522673,1.60218377731852,257.47949538664,0.34216720748393,0,-33298.5361585494,-31985.8272136903,-1312.70894485905
114601,2.27044270181501,0,0.0257937509642255,0,0.0499245817336849,0,12,1.02554817129437,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.32097690341283,1.59736285925567,261.117013350506,0.353350493316405,0,-33296.6247363922,-31988.1954700904,-1308.42926630178
114701,2.25836886685336,0,0.0256879917357668,0,0.0496158911265016,0,12,1.02342445966658,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.32092771402659,1.59138701224026,267.14740811942,0.356212513479653,0,-33297.4206449449,-31984.6516311739,-1312.76901377101
114801,2.26145283490447,0,0.024742139517166,0,0.0496626226382851,0,12,1.02452966320905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.32527105029715,1.59138701224026,268.128261242487,0.367404460591064,0,-33303.3803358375,-31987.8704886753,-1315.50984716212
114901,2.26047845463413,0,0.0266007466057083,0,0.0495978191731241,0,12,1.02316157878465,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.32368433496194,1.59163133167405,270.32741633396,0.359476778690739,0,-33303.0391212917,-31987.0671662314,-1315.97195506038
115001,2.27623272722916,0,0.0270637928558297,0,0.0499001236828863,0,12,1.02320483959062,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.33045748097377,1.59907301876685,272.048515304841,0.364634986319116,0,-33301.4278420736,-31986.033745002,-1315.39409707163
115101,2.28164737219054,0,0.027393770672187,0,0.0499875262642824,0,12,1.02077595428107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.3293150747407,1.59452735186209,273.404038536283,0.365355160350075,0,-33301.1970579345,-31995.3969993509,-1305.80005858358
115201,2.28164737219054,0,0.0260370804204477,0,0.0503557116843347,0,12,1.02721568991309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.33134307787403,1.59473816231888,273.529234065776,0.35235378314309,0,-33307.735688712,-31999.9711316236,-1307.76455708834
115301,2.26516527222217,0,0.0260014848548938,0,0.0501285180460126,0,12,1.02544775888609,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.32558699922143,1.59799153393114,267.819634723057,0.342432422005457,0,-33308.1624714542,-31995.0014057895,-1313.16106566473
115401,2.26554003000713,0,0.0259391188546741,0,0.0499997146245923,0,12,1.0192684265586,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.32334880319331,1.59562877688905,267.495388216308,0.354903495990594,0,-33296.859502718,-31986.1326505418,-1310.72685217624
115501,2.26312724593765,0,0.0266714302052487,0,0.0497574942100966,0,12,1.02456199070037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.32870472042454,1.59567063711776,269.561470459873,0.35920048306555,0,-33290.135955882,-31982.6389990807,-1307.49695680129
115601,2.26353104060998,0,0.0263597537373763,0,0.0500003314449669,0,12,1.02765042911762,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.28974812633723,1.5867068072092,263.881607399525,0.35972913457404,0,-33286.8312457202,-31981.1292031373,-1305.70204258281
115701,2.2793568998818,0,0.0267032195727919,0,0.0500696788114812,0,12,1.01873627699847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.28745381246093,1.58729885435553,260.275388293265,0.355550325614111,0,-33284.8984782899,-31975.6692049172,-1309.22927337267
115801,2.27985139552583,0,0.0266822786648835,0,0.0500696788114812,0,12,1.02600166237194,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.28827546242987,1.5890213571072,261.953897834642,0.355962561828884,0,-33288.3859312537,-31984.3250412347,-1304.060890019
115901,2.27562430595089,0,0.0260317694172285,0,0.0499304459164669,0,12,1.02628640428163,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2927971498051,1.58628350289329,260.758958476735,0.35699293151047,0,-33298.7995741969,-31985.2002657575,-1313.59930843943
116001,2.26766323703715,0,0.0255634086650506,0,0.0499653694388198,0,12,1.0115051151573,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.26668036018028,1.58062274160265,258.591126579458,0.366795596727644,0,-33297.6149546791,-31980.8970191415,-1316.71793553762
