sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
10001,1.88645026283585,0,0.193114464693104,0,0.040627727403532,0,9,1.50389014547938,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2527.01233173768,-1788.04066833564,-738.971663402043
11001,2.17055659551063,0,0.180216547053208,0,0.050482710622525,0,9,1.44095827939643,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2561.1841910099,-1772.10157974655,-789.082611263356
12001,2.28909136933281,0,0.179125334017713,0,0.0536678976066858,0,9,1.41468748884242,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2489.59639401882,-1730.40986067056,-759.186533348263
13001,2.26926001880674,0,0.172040301993934,0,0.0552799477724464,0,9,1.39424381775667,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2453.97116175335,-1739.70037973017,-714.270782023184
14001,2.13960136497363,0,0.171866655258145,0,0.0517781737153283,0,9,1.47704567221042,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2528.80842247897,-1756.38985867392,-772.418563805047
15001,2.3455968538543,0,0.174288448784758,0,0.0584029304276651,0,9,1.38533317560171,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2508.169696972,-1745.04162139922,-763.128075572776
16001,2.47565359417147,0,0.180666194588438,0,0.0592432154132398,0,9,1.37343227671734,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2502.30359503496,-1717.76318704877,-784.54040798619
17001,2.30344122910821,0,0.176146001731366,0,0.0577714974537431,0,9,1.42096545639673,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2487.99812436817,-1744.78078230706,-743.217342061116
18001,2.35965340555509,0,0.168839039259899,0,0.0594624724535017,0,9,1.48743154732891,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2507.71674010156,-1743.08922498748,-764.627515114076
19001,2.49560467521179,0,0.175319587917648,0,0.0608909288332441,0,9,1.38652683215543,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2499.13539091087,-1695.84770202641,-803.287688884468
20001,2.57398688013528,0,0.172995954923958,0,0.0638019160337027,0,9,1.353268067071,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2470.33569308744,-1706.34504928496,-763.990643802479
21001,2.60090985442257,0,0.17610137376374,0,0.064230782499906,0,9,1.38174247178623,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2477.21819986107,-1714.24877901068,-762.96942085039
22001,2.47620075950975,0,0.173952225006507,0,0.0599213093158298,0,9,1.38703377023818,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2541.93461526442,-1706.92227313123,-835.012342133188
23001,2.48755419417765,0,0.176482806168402,0,0.0591162428216777,0,9,1.32098538588352,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2533.49842716264,-1695.74951267329,-837.748914489348
24001,2.52764815003696,0,0.175572574499543,0,0.060311759823243,0,9,1.33547559888849,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2478.69878898567,-1707.28430482248,-771.414484163189
25001,2.52199592105784,0,0.173706109292437,0,0.0624036738886177,0,9,1.26285508189186,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2506.75630655636,-1719.32953484303,-787.426771713333
26001,2.40680410911676,0,0.175045551716061,0,0.0575786220096001,0,9,1.28492918408164,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2460.67327998167,-1697.32266886227,-763.350611119398
27001,2.45902583814455,0,0.172422564315629,0,0.05838493881126,0,9,1.3390388747309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2450.21514251182,-1707.95593305591,-742.259209455907
28001,2.4076850395084,0,0.177479747254887,0,0.0582439033417902,0,9,1.39746347655161,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2472.45076158942,-1720.4203544517,-752.030407137723
29001,2.35215646157382,0,0.172651190596735,0,0.0577925646846818,0,9,1.39868925584421,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2488.7540625005,-1745.11216039353,-743.641902106969
30001,2.25239479169007,0,0.183813325629734,0,0.0506949838191689,0,9,1.44332053697668,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2523.56613571897,-1750.91939942706,-772.646736291905
31001,2.2737295441322,0,0.171878747604075,0,0.0573149243692597,0,9,1.32726066295817,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2483.18203546194,-1708.46049665268,-774.721538809259
